,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
488,3327,3459,1698001200000.0,29868.1,29919.1,29807.7,29830.9,1202.763,35916403.2556,2023-10-22 19:00:00,5.399e-05,-0.00032919,60887.134,47.91,29952.82,29802.38,29877.6,30028.04,29727.16,30103.26,29651.94,8.44,26.22,-17.77,23.66,21.81,21.2,30.51,3128.9036428571453,-623.38,46.69999999999709,1.17,-4.06,29870.7,29851.22,197.13999999999945,-103.7400000000016,20.31999999999971,39.79999999999927,-22.090000000000003,17.909999999999997,1.8500000000000012,-17.78,300.880000000001,,,30361.4,0.0,0.0,0.0,0.0,0.0,0.0,0,14631.931
489,3328,3460,1698004800000.0,29830.9,29870.7,29819.6,29836.1,1172.895,35003384.1024,2023-10-22 20:00:00,5.399e-05,-0.00039538,60952.813,48.27,29948.8,29798.49,29873.65,30023.95,29723.34,30099.1,29648.19,4.78,21.93,-17.14,23.02,21.21,19.98,28.79,2881.8002142857163,-247.1,37.55000000000291,-2.2,-1.47,29863.52,29843.66,187.85000000000215,-112.7599999999984,7.56000000000131,27.42000000000189,-21.73,18.270000000000003,1.8099999999999987,-17.15,300.6100000000006,,,30361.4,0.0,0.0,0.0,0.0,0.0,0.0,0,14631.931
490,3329,3461,1698008400000.0,29836.1,29839.6,29675.9,29734.8,2919.745,86917322.1909,2023-10-22 21:00:00,5.399e-05,-0.00059542,61130.716,42.25,29942.62,29778.22,29860.42,30024.82,29696.02,30107.02,29613.82,-6.21,16.3,-22.52,21.03,26.95,19.43,27.48,2233.657428571431,-648.14,125.61999999999898,24.09,-8.36,29847.38,29789.23,290.02000000000044,-38.77999999999884,54.43000000000029,112.58000000000176,-27.75,12.25,-5.919999999999998,-22.51,328.7999999999993,,,30361.4,0.0,0.0,0.0,0.0,0.0,0.0,0,14631.931
491,3330,3462,1698012000000.0,29734.8,30047.0,29694.7,30024.9,6905.386,206623651.5676,2023-10-22 22:00:00,5.399e-05,-0.00030089,60855.666,58.28,29963.59,29788.58,29876.09,30051.1,29701.08,30138.6,29613.57,8.37,14.71,-6.34,27.34,22.46,18.74,26.47,2467.1262142857163,233.46,-148.8100000000013,22.08,8.8,29857.87,29907.06,26.19999999999709,-323.8199999999997,-117.84000000000016,-167.03000000000247,-11.72,28.28,4.879999999999999,-6.340000000000002,350.0199999999968,,,30361.4,0.0,0.0,0.0,0.0,0.0,0.0,0,14631.931
492,3331,3463,1698015600000.0,30024.9,30048.1,29900.8,29978.7,3555.436,106528641.7928,2023-10-22 23:00:00,5.399e-05,-0.00026425,60504.938,55.63,29975.46,29796.26,29885.86,30065.07,29706.65,30154.67,29617.05,16.02,14.97,1.04,25.48,20.89,18.11,25.53,2441.0589285714304,-26.06,-92.84000000000016,34.68,6.02,29870.6,29942.88,86.36999999999898,-272.0499999999993,-35.81999999999971,-108.10000000000218,-14.369999999999996,25.630000000000003,4.59,1.049999999999999,358.41999999999825,,,30361.4,0.0,0.0,0.0,0.0,0.0,0.0,0,14631.931
493,3332,3464,1698019200000.0,29978.7,30160.6,29875.0,30106.4,6155.399,184804712.5331,2023-10-23 00:00:00,5.084e-05,-0.00037407,60307.676,60.92,30007.36,29806.36,29906.86,30107.86,29705.87,30208.36,29605.37,32.02,18.38,13.63,27.25,18.23,18.23,24.85,2736.9097142857167,295.85,-199.54000000000087,57.54,2.57,29903.63,30024.64,1.4599999999991269,-400.5300000000025,-81.76000000000204,-202.77000000000044,-9.079999999999998,30.92,9.02,13.640000000000004,401.9900000000016,,,30361.4,0.0,0.0,0.0,0.0,0.0,0.0,0,14631.931
494,3333,3465,1698022800000.0,30106.4,30643.4,30066.4,30332.9,24709.929,750017730.0728,2023-10-23 01:00:00,5.084e-05,-0.00033621,60242.207,68.16,30078.46,29816.41,29947.44,30209.48,29685.39,30340.5,29554.37,62.26,27.16,35.09,39.48,14.28,20.28,25.24,4309.980142857145,1573.07,-385.4600000000028,164.88,17.94,29956.95,30178.77,-123.42000000000188,-647.510000000002,-154.13000000000102,-375.9500000000007,-1.8400000000000036,38.16,25.2,35.099999999999994,524.0900000000001,EnterPreparationState,upper,30361.4,0.0,0.0,0.0,0.0,0.0,0.0,0,14631.931
495,3334,3466,1698026400000.0,30332.9,30383.0,30166.3,30361.4,5684.288,172067005.6204,2023-10-23 02:00:00,5.084e-05,-0.00048451,59485.282,68.94,30147.5,29826.23,29986.86,30308.13,29665.59,30468.77,29504.95,87.51,39.23,48.28,36.3,13.13,22.18,25.65,4570.583142857145,260.6,-374.5400000000009,220.06,10.19,30008.24,30270.08,-53.27000000000044,-695.8100000000013,-91.31999999999972,-353.15999999999985,-1.0600000000000025,38.94,23.169999999999995,48.28000000000001,642.5400000000009,PositionState,upper,30361.4,33667.8,0.0,3306.400000000001,4223.299999999996,0.0,2184.606976744185,0,14631.931
496,3387,3519,1698217200000.0,34137.5,34218.0,33685.0,33867.3,10571.952,358561675.1413,2023-10-25 07:00:00,0.0001,0.00012581,56604.444,51.63,34187.11,33700.87,33943.99,34430.23,33457.76,34673.35,33214.64,221.0,315.73,-94.72,23.44,17.26,39.05,47.97,6353.771928571431,295.86,76.68999999999505,-84.3,-7.12,34055.61,33988.36,562.9300000000003,-409.5400000000009,121.05999999999769,188.30999999999767,-18.37,21.630000000000003,6.18,-94.73000000000002,972.4700000000012,,,34787.9,0.0,0.0,0.0,0.0,0.0,0.0,0,19388.813
497,3388,3520,1698220800000.0,33867.3,34040.0,33785.0,33961.4,5503.604,186646495.3053,2023-10-25 08:00:00,0.0001,0.00031309,57271.02,53.39,34155.96,33735.34,33945.65,34366.27,33525.03,34576.58,33314.72,198.99,292.38,-93.39,22.47,16.54,37.34,45.83,6004.434928571432,-349.33,-15.75,-179.41,-2.38,34058.45,33974.88,404.86999999999534,-436.3700000000026,13.479999999995924,97.04999999999563,-16.61,23.39,5.93,-93.39,841.239999999998,,,34787.9,0.0,0.0,0.0,0.0,0.0,0.0,0,19388.813
498,3389,3521,1698224400000.0,33961.4,34358.5,33890.9,34119.6,10522.051,359589155.9576,2023-10-25 09:00:00,0.0001,0.00055138,57902.554,56.26,34150.76,33773.67,33962.22,34339.31,33585.12,34527.86,33396.57,192.09,272.32,-80.23,25.92,15.29,36.52,44.29,6450.557500000002,446.12,-157.37999999999738,-151.01,3.73,34067.32,34047.24,219.70999999999916,-534.4799999999959,-72.36000000000058,-52.27999999999884,-13.740000000000002,26.26,10.630000000000004,-80.22999999999999,754.189999999995,,,34787.9,0.0,0.0,0.0,0.0,0.0,0.0,0,19388.813
499,3390,3522,1698228000000.0,34119.6,34266.6,34050.7,34259.1,4882.992,166850521.5078,2023-10-25 10:00:00,0.0001,0.00053673,57662.528,58.68,34162.2,33818.78,33990.49,34333.9,33647.08,34505.61,33475.37,195.63,256.98,-61.35,24.98,14.74,35.75,43.12,6387.495357142859,-63.06,-268.6100000000006,-94.32,3.06,34071.75,34153.17,74.80000000000291,-612.0199999999968,-105.93000000000028,-187.34999999999852,-11.32,28.68,10.24,-61.35000000000002,686.8199999999997,,,34787.9,0.0,0.0,0.0,0.0,0.0,0.0,0,19388.813
500,3391,3523,1698231600000.0,34259.1,34467.6,34180.0,34211.9,7666.766,262904697.5812,2023-10-25 11:00:00,0.0001,0.00023035,57784.478,57.52,34173.09,33850.06,34011.58,34334.6,33688.55,34496.11,33527.04,192.4,244.07,-51.66,27.2,14.01,35.48,42.25,6042.918642857146,-344.57,-200.3199999999997,-46.18,2.0,34091.75,34182.53,122.69999999999708,-523.3499999999985,-29.37000000000262,-120.15000000000146,-12.479999999999997,27.520000000000003,13.19,-51.66999999999999,646.0499999999956,,,34787.9,0.0,0.0,0.0,0.0,0.0,0.0,0,19388.813
501,3392,3524,1698235200000.0,34211.9,34463.8,34211.8,34357.2,7305.013,250961398.0229,2023-10-25 12:00:00,0.0001,0.00045528,58043.351,60.13,34220.63,33868.36,34044.49,34396.76,33692.23,34572.89,33516.09,199.27,235.11,-35.83,25.98,13.39,35.23,41.27,5979.909142857144,-63.0,-312.7099999999991,59.18,1.61,34128.77,34269.86,39.56000000000495,-664.9699999999939,-87.33999999999651,-228.4300000000003,-9.869999999999996,30.130000000000003,12.59,-35.84,704.5299999999988,,,34787.9,0.0,0.0,0.0,0.0,0.0,0.0,0,19388.813
502,3393,3525,1698238800000.0,34357.2,34733.0,34285.1,34497.4,16063.711,553888667.9216,2023-10-25 13:00:00,0.0001,0.00023846,59024.254,62.53,34279.99,33895.27,34087.63,34472.34,33702.91,34664.7,33510.55,213.57,230.8,-17.23,28.66,12.33,35.56,40.63,6577.515285714288,597.6,-409.7700000000041,127.05,2.51,34160.24,34383.63,-25.060000000004948,-794.489999999998,-113.77000000000407,-337.1600000000035,-7.469999999999999,32.53,16.33,-17.230000000000018,769.429999999993,EnterPreparationState,upper,34787.9,0.0,0.0,0.0,0.0,0.0,0.0,0,19388.813
503,3394,3526,1698242400000.0,34497.4,34846.9,34352.4,34787.9,12525.253,433790166.6184,2023-10-25 14:00:00,0.0001,0.00036792,59221.603,66.95,34394.77,33913.87,34154.32,34635.22,33673.41,34875.67,33432.96,245.51,233.74,11.76,28.18,11.28,36.08,40.45,7173.892642857145,596.37,-633.5800000000017,267.95,3.24,34244.36,34585.76,-152.6800000000003,-1114.489999999998,-202.13999999999945,-543.5400000000009,-3.049999999999997,36.95,16.9,11.769999999999982,961.8099999999976,PositionState,upper,34787.9,34537.5,0.0,-250.40000000000143,72.0,-301.59999999999854,-113.11250000000156,0,19388.813
504,3467,3599,1698505200000.0,34108.4,34258.0,34080.0,34206.5,2190.828,74891048.7065,2023-10-28 15:00:00,0.00017876,0.00028796,57785.939,57.35,34193.01,33961.69,34077.35,34308.67,33846.02,34424.34,33730.36,37.15,19.21,17.94,30.63,16.35,22.56,24.17,3229.419785714288,89.13,-129.15000000000146,-104.37,1.6,34124.11,34160.68,102.16999999999824,-360.4800000000032,-45.81999999999971,-82.38999999999942,-12.65,27.35,14.279999999999998,17.939999999999998,462.6500000000015,,,34120.5,0.0,0.0,0.0,0.0,0.0,0.0,0,799.686
505,3468,3600,1698508800000.0,34206.5,34207.0,34121.2,34158.4,1240.872,42389373.4626,2023-10-28 16:00:00,0.0001,0.00073811,57780.471,54.55,34193.51,33976.63,34085.07,34301.95,33868.19,34410.38,33759.75,38.54,23.07,15.46,29.54,15.77,23.11,23.78,2974.8655714285733,-254.55,-73.33000000000175,-44.01,0.41,34133.88,34159.54,143.54999999999563,-290.2099999999991,1.139999999999418,-24.520000000004075,-15.450000000000005,24.55,13.77,15.47,433.7599999999948,,,34120.5,0.0,0.0,0.0,0.0,0.0,0.0,0,799.686
506,3469,3601,1698512400000.0,34158.4,34158.4,34086.8,34149.5,887.48,30290391.02,2023-10-28 17:00:00,0.0001,0.00043459,57945.955,54.02,34189.94,33992.47,34091.2,34288.67,33893.74,34387.4,33795.0,38.48,26.15,12.32,28.63,16.77,23.33,23.26,2909.930857142859,-64.93,-58.30000000000291,-45.54,-3.0,34137.73,34154.52,139.16999999999825,-255.76000000000204,5.019999999996799,-11.7699999999968,-15.979999999999997,24.020000000000003,11.86,12.329999999999998,394.9300000000003,,,34120.5,0.0,0.0,0.0,0.0,0.0,0.0,0,799.686
507,3470,3602,1698516000000.0,34149.5,34240.0,34090.0,34178.6,1175.518,40151335.5175,2023-10-28 18:00:00,0.0001,0.00031516,57971.776,55.53,34182.13,34016.93,34099.53,34264.73,33934.33,34347.33,33851.73,40.31,28.99,11.32,30.31,15.68,23.93,23.24,2908.849000000002,-1.08,-79.06999999999971,-77.8,1.85,34145.53,34166.56,86.13000000000466,-244.2699999999968,-12.040000000000871,-33.06999999999971,-14.47,25.53,14.63,11.320000000000004,330.40000000000146,,,34120.5,0.0,0.0,0.0,0.0,0.0,0.0,0,799.686
508,3471,3603,1698519600000.0,34178.6,34197.3,34129.6,34129.6,727.448,24851704.6248,2023-10-28 19:00:00,0.0001,0.00050811,58052.734,52.41,34173.69,34031.09,34102.39,34245.0,33959.78,34316.3,33888.48,37.38,30.67,6.71,29.38,15.19,24.5,23.15,2798.859785714288,-109.98,-27.209999999999127,-69.11,1.24,34145.85,34148.08,115.40000000000146,-169.8199999999997,18.4800000000032,16.25,-17.590000000000003,22.41,14.19,6.710000000000001,285.2200000000012,,,34120.5,0.0,0.0,0.0,0.0,0.0,0.0,0,799.686
509,3472,3604,1698523200000.0,34129.6,34159.0,34106.7,34146.0,540.756,18458221.7413,2023-10-28 20:00:00,0.0001,0.00055001,58146.108,53.35,34162.74,34050.35,34106.54,34218.93,33994.16,34275.12,33937.96,35.97,31.73,4.24,28.65,15.91,24.79,22.9,2721.655928571431,-77.2,-39.45999999999913,-80.18,-2.38,34140.2,34147.04,72.93000000000029,-151.8399999999965,1.0400000000008731,-5.80000000000291,-16.65,23.35,12.739999999999998,4.239999999999998,224.7699999999968,,,34120.5,0.0,0.0,0.0,0.0,0.0,0.0,0,799.686
510,3473,3605,1698526800000.0,34146.0,34217.1,34145.9,34214.4,825.397,28221712.8051,2023-10-28 21:00:00,0.0001,0.0007469,58095.306,57.17,34160.9,34072.73,34116.81,34204.98,34028.65,34249.06,33984.57,39.91,33.36,6.54,30.51,15.35,25.38,22.91,2705.9840714285738,-15.67,-97.59000000000378,-74.5,1.69,34159.55,34180.72,-9.419999999998254,-185.75,-33.68000000000029,-54.84999999999855,-12.829999999999998,27.17,15.160000000000002,6.549999999999997,176.33000000000175,EnterPreparationState,upper,34120.5,0.0,0.0,0.0,0.0,0.0,0.0,0,799.686
511,3474,3606,1698530400000.0,34214.4,34214.5,34068.7,34120.5,1158.879,39553073.4337,2023-10-28 22:00:00,0.0001,0.00036562,58297.287,51.0,34161.24,34073.09,34117.17,34205.31,34029.02,34249.38,33984.95,35.05,33.7,1.34,28.31,18.06,25.15,22.54,2712.654500000002,6.67,-3.3300000000017462,-13.98,-3.04,34156.87,34150.61,84.80999999999767,-91.4800000000032,30.110000000000586,36.37000000000262,-19.0,21.0,10.25,1.3499999999999943,176.29000000000087,PositionState,upper,34120.5,34097.4,0.0,-23.099999999998545,0.0,-23.099999999998545,-11.549999999999272,0,799.686
512,3478,3610,1698544800000.0,34024.5,34046.0,33976.0,34046.0,676.411,23007438.4323,2023-10-29 02:00:00,0.0001,0.00043343,58166.755,46.6,34151.03,34046.75,34098.89,34203.17,33994.6,34255.32,33942.46,7.2,23.35,-16.14,23.69,20.6,22.17,21.92,1357.171357142859,-534.89,52.88999999999942,11.98,-2.14,34116.33,34055.87,157.16999999999825,-51.400000000001455,9.87000000000262,70.33000000000175,-23.4,16.6,3.09,-16.150000000000002,208.5699999999997,,,34237.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1133.274
513,3479,3611,1698548400000.0,34046.0,34046.0,33972.0,33990.0,563.633,19167646.168,2023-10-29 03:00:00,0.0001,0.00033184,58163.28,43.15,34147.29,34029.75,34088.52,34206.05,33970.98,34264.82,33912.22,-2.21,18.23,-20.45,22.68,19.96,21.04,21.5,1157.9859285714306,-199.18,98.5199999999968,25.61,-1.32,34095.37,34022.93,216.0500000000029,-19.0199999999968,32.93000000000029,105.37000000000262,-26.85,13.15,2.719999999999999,-20.44,235.0699999999997,,,34237.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1133.274
514,3480,3612,1698552000000.0,33990.0,34064.9,33936.1,34033.8,1384.383,47078979.4652,2023-10-29 04:00:00,0.0001,0.00041152,58138.797,46.49,34144.98,34021.63,34083.31,34206.66,33959.96,34268.33,33898.28,-6.07,13.37,-19.45,21.01,20.54,19.62,21.09,1121.8385714285737,-36.14,49.50999999999476,14.51,-3.25,34084.73,34028.36,172.86000000000058,-73.84000000000378,-5.440000000002328,50.93000000000029,-23.51,16.490000000000002,0.4700000000000024,-19.44,246.7000000000044,,,34237.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1133.274
515,3481,3613,1698555600000.0,34033.8,34054.0,34011.8,34046.8,531.534,18091005.9718,2023-10-29 05:00:00,0.0001,0.00034925,58160.308,47.47,34143.3,34016.36,34079.83,34206.76,33952.9,34270.23,33889.43,-7.99,9.1,-17.09,20.47,20.02,18.3,20.71,1003.3175714285736,-118.52,33.02999999999884,7.76,-1.69,34073.71,34037.58,159.95999999999913,-93.90000000000146,-9.220000000001164,26.909999999996217,-22.53,17.47,0.4499999999999993,-17.09,253.86000000000055,,,34237.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1133.274
516,3482,3614,1698559200000.0,34046.8,34154.8,34022.4,34103.3,1385.455,47235495.9149,2023-10-29 06:00:00,0.0001,0.00031921,58275.066,51.64,34145.47,34018.66,34082.06,34208.88,33955.25,34272.29,33891.84,-4.89,6.3,-11.19,24.87,18.44,18.05,20.69,1013.6449285714308,10.32,-21.24000000000524,-0.13,5.43,34061.36,34070.44,105.57999999999448,-148.0500000000029,-32.86000000000058,-41.94000000000233,-18.36,21.64,6.43,-11.19,253.62999999999735,,,34237.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1133.274
517,3483,3615,1698562800000.0,34103.3,34144.7,34065.8,34100.5,872.347,29749840.186,2023-10-29 07:00:00,0.0001,0.00057362,58224.465,51.42,34144.12,34023.52,34083.82,34204.43,33963.21,34264.73,33902.91,-2.63,4.51,-7.15,23.67,17.55,17.82,20.88,1012.564000000002,-1.08,-16.68000000000029,-10.29,4.09,34059.14,34085.47,103.93000000000028,-137.29000000000087,-15.029999999998836,-41.36000000000058,-18.58,21.42,6.120000000000001,-7.14,241.2200000000012,,,34237.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1133.274
518,3484,3616,1698566400000.0,34100.5,34288.9,34099.8,34265.0,2867.015,98073909.7183,2023-10-29 08:00:00,0.0001,0.00050219,58151.912,61.66,34168.51,34033.64,34101.07,34235.95,33966.2,34303.38,33898.76,12.28,6.06,6.21,29.5,15.6,18.75,21.62,1133.3852142857163,120.82,-163.9300000000003,24.08,6.58,34077.76,34175.23,-29.05000000000291,-298.8000000000029,-89.7699999999968,-187.239999999998,-8.340000000000003,31.66,13.9,6.22,269.75,EnterPreparationState,upper,34237.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1133.274
519,3485,3617,1698570000000.0,34265.0,34315.1,34185.0,34237.9,2485.334,85117944.9085,2023-10-29 09:00:00,0.0001,0.00065071,59001.612,59.43,34186.3,34041.91,34114.1,34258.5,33969.71,34330.69,33897.52,21.67,9.18,12.48,28.79,14.42,19.78,22.29,1258.9485000000022,125.56,-123.80000000000292,50.55,6.29,34094.2,34206.56,20.599999999998545,-268.1900000000023,-31.340000000003783,-143.70000000000437,-10.57,29.43,14.37,12.490000000000002,288.7900000000009,PositionState,upper,34237.9,34346.2,0.0,108.29999999999563,482.09999999999854,-47.900000000001455,226.544444444443,0,1133.274
520,3554,3686,1698818400000.0,34370.9,34444.0,34333.2,34425.9,1572.874,54101495.1173,2023-11-01 06:00:00,0.0001,0.00048313,59203.504,48.49,34572.77,34349.99,34461.38,34684.16,34238.6,34795.55,34127.21,9.12,22.5,-13.38,14.37,16.52,10.95,10.9,2862.6748571428598,-306.97,35.479999999995925,-5.19,-1.32,34496.66,34422.88,258.26000000000204,-187.3000000000029,-3.0200000000040745,70.76000000000204,-21.51,18.49,-2.1500000000000004,-13.38,445.56000000000495,,,34615.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18957.876
521,3555,3687,1698822000000.0,34425.9,34532.2,34410.0,34474.7,2567.358,88540434.9005,2023-11-01 07:00:00,0.0001,0.00055282,59239.627,50.95,34573.42,34351.88,34462.65,34684.2,34241.1,34794.97,34130.33,9.2,19.84,-10.63,17.48,15.63,10.56,10.63,2871.202428571431,8.52,-12.049999999995634,-5.62,3.27,34484.88,34448.79,209.5,-233.59999999999852,-25.909999999996217,10.180000000000293,-19.05,20.950000000000003,1.85,-10.64,443.09999999999854,,,34615.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18957.876
522,3556,3688,1698825600000.0,34474.7,34507.1,34441.0,34460.9,1395.11,48092177.66,2023-11-01 08:00:00,0.0001193,0.00053925,59396.083,50.22,34568.58,34356.38,34462.48,34674.69,34250.28,34780.79,34144.18,8.06,17.48,-9.42,16.95,15.16,10.2,10.84,2813.005285714288,-58.19,1.5800000000017462,-18.65,3.05,34461.97,34454.84,213.79000000000087,-210.62000000000265,-6.060000000004948,1.069999999999709,-19.78,20.22,1.7899999999999991,-9.42,424.4100000000035,,,34615.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18957.876
523,3557,3689,1698829200000.0,34460.9,34524.7,34428.4,34509.7,1130.044,38960946.052,2023-11-01 09:00:00,0.0001193,0.00083667,59501.157,52.8,34558.5,34375.46,34466.98,34650.02,34283.94,34741.53,34192.42,10.96,16.18,-5.21,17.01,14.47,10.05,11.34,2509.835571428574,-303.16,-42.71999999999389,-67.84,0.22,34459.37,34482.27,140.3199999999997,-225.7599999999948,-27.43000000000029,-50.32999999999447,-17.200000000000003,22.8,2.540000000000001,-5.219999999999999,366.07999999999447,,,34615.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18957.876
524,3558,3690,1698832800000.0,34509.7,34510.5,34376.1,34400.0,1914.461,65905887.0397,2023-11-01 10:00:00,0.0001193,0.0006684,59428.458,46.91,34547.73,34373.47,34460.6,34634.86,34286.34,34721.99,34199.21,4.37,13.81,-9.44,15.92,16.03,9.36,11.16,2235.140142857145,-274.69,60.59999999999855,-42.22,-2.59,34446.67,34441.13,234.86000000000055,-113.66000000000348,41.12999999999738,46.669999999998254,-23.090000000000003,16.909999999999997,-0.1100000000000012,-9.44,348.5200000000041,,,34615.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18957.876
525,3559,3691,1698836400000.0,34400.0,34478.8,34363.1,34449.1,2941.752,101253419.3743,2023-11-01 11:00:00,0.0001193,0.00074492,59579.936,49.62,34535.23,34383.78,34459.5,34610.96,34308.05,34686.68,34232.33,3.06,11.66,-8.6,15.03,15.76,8.86,11.06,2064.719071428573,-170.42,10.400000000001455,-60.77,-1.71,34444.15,34445.11,161.86000000000058,-141.04999999999563,-3.9899999999979623,-4.94999999999709,-20.380000000000003,19.62,-0.7300000000000004,-8.6,302.9099999999962,,,34615.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18957.876
526,3560,3692,1698840000000.0,34449.1,34947.5,34370.9,34824.9,13165.857,456700737.8649,2023-11-01 12:00:00,0.0001193,0.00078057,60154.395,64.53,34598.58,34390.03,34494.3,34702.86,34285.75,34807.13,34181.47,31.99,15.73,16.25,30.33,12.12,11.29,12.49,2837.271357142859,772.55,-330.59999999999854,90.3,18.05,34486.38,34635.0,-122.04000000000087,-539.1500000000015,-189.90000000000143,-338.5200000000041,-5.469999999999999,34.53,18.21,16.259999999999998,417.1100000000006,EnterPreparationState,upper,34615.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18957.876
527,3561,3693,1698843600000.0,34824.9,35258.4,34409.8,34615.0,36697.679,1276414098.812,2023-11-01 13:00:00,0.0001193,0.00054915,58729.785,54.78,34609.32,34402.28,34505.8,34712.84,34298.76,34816.36,34195.24,37.54,20.09,17.44,32.02,8.87,14.52,14.16,5296.410285714288,2459.13,-109.19999999999708,88.86,20.24,34503.45,34625.0,97.83999999999652,-316.239999999998,10.0,-111.55000000000292,-15.22,24.78,23.15000000000001,17.45,414.07999999999447,PositionState,upper,34615.0,34192.5,0.0,-422.5,0.0,-422.5,-211.25,0,18957.876
528,3562,3694,1698847200000.0,34615.0,34687.8,34058.0,34192.5,18957.876,651526531.3038,2023-11-01 14:00:00,0.0001193,0.0,58838.847,41.26,34601.8,34350.12,34475.96,34727.64,34224.28,34853.48,34098.44,7.75,17.62,-9.86,26.37,17.16,15.0,14.32,6334.318785714287,1037.9,283.4599999999991,99.26,-12.25,34483.63,34408.75,535.1399999999994,31.77999999999884,216.25,291.1299999999974,-28.74,11.259999999999998,9.21,-9.87,503.3600000000006,IdleState,upper,35422.9,34192.5,-422.5,0.0,0.0,0.0,0.0,0,9329.19
529,3563,3695,1698850800000.0,34192.5,34330.0,34171.5,34304.8,7743.393,265368075.3775,2023-11-01 15:00:00,0.0001193,0.00046756,56826.336,45.13,34592.16,34327.15,34459.66,34724.67,34194.65,34857.17,34062.14,-6.7,12.76,-19.46,25.17,16.38,15.44,14.24,6760.673357142859,426.35,154.86000000000058,41.45,-6.07,34470.17,34356.77,419.86999999999534,-110.15000000000146,51.96999999999389,165.36999999999534,-24.87,15.130000000000004,8.790000000000003,-19.46,530.0199999999968,,,35422.9,0.0,0.0,0.0,0.0,0.0,0.0,0,9329.19
530,3564,3696,1698854400000.0,34304.8,34575.0,34297.1,34475.5,9414.355,324227948.3657,2023-11-01 16:00:00,0.0001,0.00036684,57584.542,50.48,34588.65,34333.68,34461.17,34716.14,34206.2,34843.62,34078.71,-4.34,9.34,-13.68,30.16,15.08,16.71,14.52,7345.627500000002,584.95,-14.330000000001746,-23.04,5.08,34470.26,34416.13,240.63999999999945,-269.3000000000029,-59.37000000000262,-5.239999999997963,-19.520000000000003,20.48,15.08,-13.68,509.9400000000023,,,35422.9,0.0,0.0,0.0,0.0,0.0,0.0,0,9329.19
531,3565,3697,1698858000000.0,34475.5,34563.2,34357.3,34537.5,5583.384,192490423.7061,2023-11-01 17:00:00,0.0001,0.00062822,57230.062,52.3,34596.39,34340.48,34468.44,34724.35,34212.52,34852.3,34084.57,2.5,7.97,-5.46,28.37,14.18,17.9,14.81,7629.341000000001,283.71,-69.05999999999767,-6.63,4.09,34478.77,34476.81,186.84999999999852,-324.9800000000032,-60.69000000000233,-58.7300000000032,-17.700000000000003,22.3,14.19,-5.47,511.83000000000175,,,35422.9,0.0,0.0,0.0,0.0,0.0,0.0,0,9329.19
532,3566,3698,1698861600000.0,34537.5,34787.1,34448.4,34594.6,11957.74,413709726.0915,2023-11-01 18:00:00,0.0001,0.00045949,57156.886,53.98,34608.96,34351.94,34480.45,34737.46,34223.44,34865.97,34094.93,12.39,8.85,3.53,31.96,12.83,19.67,15.46,8394.44442857143,765.1,-114.15000000000146,10.39,3.15,34488.21,34535.7,142.86000000000058,-371.1599999999962,-58.900000000001455,-106.38999999999942,-16.020000000000003,23.98,19.130000000000003,3.540000000000001,514.0199999999968,,,35422.9,0.0,0.0,0.0,0.0,0.0,0.0,0,9329.19
533,3567,3699,1698865200000.0,34594.6,34746.2,34495.7,34576.5,8301.26,287289115.8496,2023-11-01 19:00:00,0.0001,0.00048091,57831.299,53.34,34613.16,34366.04,34489.6,34736.72,34242.48,34860.28,34118.92,18.55,10.79,7.75,29.71,11.92,21.32,16.13,8810.224500000002,415.78,-86.90000000000146,-6.66,2.24,34507.82,34556.1,160.22000000000116,-334.0199999999968,-20.40000000000145,-68.68000000000029,-16.659999999999997,23.340000000000003,17.79,7.760000000000002,494.239999999998,,,35422.9,0.0,0.0,0.0,0.0,0.0,0.0,0,9329.19
