,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
47,449,581,1643058000000.0,37205.5,37210.0,36725.5,36799.5,3807.406,140530680.5325,2022-01-24 21:00:00,0.0001,-0.000472,15754.633,63.85,36343.82,34103.89,35223.86,37463.79,32983.93,38583.76,31863.96,277.76,-90.45,368.21,32.23,12.21,25.06,20.33,10162.901571428572,44.83,-1575.6399999999994,763.27,5.9,35227.83,36639.65,664.2900000000009,-3815.57,-159.84999999999854,-1571.6699999999985,-6.149999999999999,33.85,20.02,368.21,PositionState,upper,36799.5,37549.5,0.0,750.0,1452.5,-949.5,168.17021276595744,0,2823.313
48,538,670,1643378400000.0,36874.5,37074.0,36590.0,36749.5,5585.135,205781652.1955,2022-01-28 14:00:00,0.0001,-0.000279,17045.20799999,51.03,37108.35,36269.33,36688.84,37527.87,35849.81,37947.38,35430.3,-4.23,15.29,-19.52,21.55,16.89,10.75,12.11,3380.852714285715,112.11,-60.66000000000349,-46.96,5.43,36638.27,36692.99,778.3700000000026,-899.6900000000023,-56.51000000000204,-111.2300000000032,-18.97,21.03,4.66,-19.52,,,37760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546.872
49,539,671,1643382000000.0,36749.5,37284.5,36682.0,37173.0,6033.061,223542034.558,2022-01-28 15:00:00,0.0001,-0.000569,16921.24,57.32,37150.36,36319.54,36734.95,37565.77,35904.13,37981.17,35488.73,34.96,19.22,15.73,22.75,15.38,11.36,12.03,3603.9319285714296,223.07,-438.0500000000029,-37.81,3.06,36668.05,36932.99,392.7699999999968,-1268.8700000000026,-240.01000000000204,-504.9499999999971,-12.68,27.32,7.369999999999999,15.740000000000002,,,37760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546.872
50,540,672,1643385600000.0,37173.0,37342.5,36982.0,37074.0,2931.651,108956291.874,2022-01-28 16:00:00,-8.549e-05,-0.001045,16928.63399999,55.52,37085.5,36448.97,36767.24,37403.77,36130.71,37722.04,35812.44,57.37,26.85,30.52,22.38,14.55,12.07,12.53,3650.379214285715,46.44,-306.76000000000204,-350.68,1.65,36700.66,37003.49,329.7699999999968,-943.2900000000008,-70.51000000000204,-373.3399999999965,-14.479999999999997,25.520000000000003,7.829999999999998,30.52,,,37760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546.872
51,541,673,1643389200000.0,37074.0,37162.5,36752.5,36815.0,2280.579,84224986.3455,2022-01-28 17:00:00,-8.549e-05,-0.000455,17206.909,51.02,37051.33,36492.25,36771.79,37330.86,36212.71,37610.4,35933.17,53.62,32.2,21.41,20.99,17.13,11.93,12.6,3571.6747142857143,-78.7,-43.20999999999913,-316.9,-4.34,36719.0,36909.24,515.8600000000006,-602.2900000000009,94.23999999999796,-96.0,-18.98,21.020000000000003,3.86,21.419999999999995,,,37760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546.872
52,542,674,1643392800000.0,36815.0,37112.5,36778.0,37037.0,1791.313,66165873.1705,2022-01-28 18:00:00,-8.549e-05,-0.000421,16992.65399999,54.43,37075.6,36518.49,36797.05,37354.15,36239.94,37632.7,35961.39,67.78,39.32,28.45,19.9,16.24,11.8,12.66,3498.609285714286,-73.06,-239.9499999999971,-76.84,-1.59,36779.38,36973.12,317.15000000000146,-797.0599999999977,-63.87999999999738,-257.6200000000026,-15.57,24.43,3.66,28.46,,,37760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546.872
53,543,675,1643396400000.0,37037.0,37195.0,36754.0,37195.0,1809.635,66893549.3545,2022-01-28 19:00:00,-8.549e-05,-0.000875,16900.388,56.74,37116.28,36553.61,36834.95,37397.62,36272.27,37678.95,35990.94,90.7,49.6,41.1,19.82,15.13,11.91,13.04,3503.9332857142867,5.32,-360.0500000000029,34.43,-0.06,36846.77,37084.06,202.62000000000265,-922.7300000000032,-110.94000000000231,-348.2300000000032,-13.259999999999998,26.74,4.69,41.1,,,37760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546.872
54,544,676,1643400000000.0,37195.0,37824.0,37116.0,37723.5,4038.797,151367323.459,2022-01-28 20:00:00,-8.549e-05,-0.001007,16928.894,63.42,37251.69,36587.45,36919.57,37583.81,36255.33,37915.93,35923.2,149.79,69.63,80.15,27.14,13.52,13.45,13.9,3523.4788571428576,19.54,-803.9300000000003,246.59,8.85,36991.11,37403.78,-139.69000000000233,-1468.1699999999985,-319.7200000000012,-732.3899999999994,-6.579999999999998,33.42,13.62,80.16,EnterPreparationState,upper,37760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546.872
55,545,677,1643403600000.0,37723.5,37964.0,37634.0,37760.0,2335.893,88291344.78149998,2022-01-28 21:00:00,-8.549e-05,-0.000872,17020.559,63.83,37379.12,36620.1,36999.61,37758.63,36240.59,38138.14,35861.07,197.29,95.16,102.12,27.91,12.84,15.13,14.33,3445.9153571428574,-77.56,-760.3899999999994,375.75,8.77,37155.72,37581.89,-1.3700000000026191,-1519.4100000000035,-178.11000000000058,-604.2799999999988,-6.170000000000002,33.83,15.07,102.13,PositionState,upper,37760.0,37595.5,0.0,-164.5,335.0,-245.0,-38.888888888888886,0,1546.872
56,562,694,1643464800000.0,38095.0,38150.0,37478.0,37595.5,3775.448,142787710.4135,2022-01-29 14:00:00,-0.00032025,-0.000543,19009.566,51.89,37775.54,37444.97,37610.26,37940.82,37279.69,38106.1,37114.41,200.0,222.19,-22.19,23.6,15.65,25.08,22.49,1696.7595000000003,110.42,14.760000000002035,-256.65,-3.3,37775.44,37765.06,345.3199999999997,-315.8099999999977,169.55999999999767,179.94000000000233,-18.11,21.89,7.950000000000001,-22.19,IdleState,upper,38322.0,37595.5,-164.5,0.0,0.0,0.0,0.0,0,1633.238
57,563,695,1643468400000.0,37595.5,37700.0,37256.0,37542.0,4427.297,166100938.375,2022-01-29 15:00:00,-0.00032025,-0.000334,18878.265,50.67,37729.01,37478.5,37603.76,37854.27,37353.24,37979.53,37227.98,170.62,211.88,-41.25,21.39,18.86,23.74,22.05,1885.295714285715,188.53,61.76000000000204,-267.83,-9.42,37754.33,37653.53,312.2699999999968,-188.76000000000204,111.52999999999884,212.33000000000172,-19.33,20.67,2.530000000000001,-41.25999999999999,,,38322.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1633.238
58,564,696,1643472000000.0,37542.0,37560.0,37303.5,37520.5,2303.021,86249057.0725,2022-01-29 16:00:00,4.215e-05,-0.00028,18793.27899999,50.16,37727.81,37463.84,37595.83,37859.79,37331.86,37991.77,37199.88,143.94,198.29,-54.34,20.22,17.82,22.49,21.79,1967.1706428571435,81.87,75.33000000000175,-59.65,-2.34,37720.16,37587.01,339.2900000000009,-188.63999999999945,66.51000000000204,199.6600000000035,-19.840000000000003,20.16,2.3999999999999986,-54.35,,,38322.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1633.238
59,565,697,1643475600000.0,37520.5,37711.0,37515.0,37627.5,1532.383,57641246.029,2022-01-29 17:00:00,4.215e-05,-0.000352,18691.632,52.71,37731.08,37466.6,37598.84,37863.32,37334.37,37995.55,37202.13,129.94,184.62,-54.68,22.68,17.05,21.9,22.03,1988.0243571428575,20.85,-28.66000000000349,6.54,2.05,37706.22,37607.25,235.8199999999997,-293.1299999999974,-20.25,78.72000000000116,-17.29,22.71,5.629999999999999,-54.68000000000001,,,38322.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1633.238
60,566,698,1643479200000.0,37627.5,37874.0,37540.0,37767.5,1683.635,63534732.558,2022-01-29 18:00:00,4.215e-05,-0.000585,18388.684,55.89,37747.02,37482.79,37614.9,37879.13,37350.67,38011.25,37218.56,128.65,173.43,-44.77,24.6,15.8,21.89,22.31,2001.500571428572,13.47,-152.59999999999854,3.04,5.63,37715.38,37687.37,111.62999999999738,-416.83000000000175,-80.12999999999738,-52.12000000000262,-14.11,25.89,8.8,-44.78,,,38322.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1633.238
61,567,699,1643482800000.0,37767.5,37928.0,37763.5,37824.0,1101.519,41696077.6545,2022-01-29 19:00:00,4.215e-05,-0.000918,18365.602,57.14,37769.52,37500.11,37634.82,37904.22,37365.41,38038.92,37230.71,130.69,164.88,-34.19,24.91,15.2,22.05,22.69,1996.225571428572,-5.27,-189.1800000000003,26.15,2.83,37724.16,37755.68,80.22000000000116,-458.5899999999965,-68.31999999999971,-99.83999999999652,-12.86,27.14,9.71,-34.19,,,38322.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1633.238
62,568,700,1643486400000.0,37824.0,38699.5,37810.0,38305.0,7074.573,271036998.7305,2022-01-29 20:00:00,4.215e-05,-0.001023,18583.29499999,65.99,37885.86,37511.43,37698.64,38073.08,37324.21,38260.3,37136.99,169.16,165.74,3.42,36.01,12.47,23.95,24.02,2399.4529285714293,403.22,-606.3600000000006,235.15,14.13,37788.33,38030.34,-231.91999999999825,-980.7900000000008,-274.6600000000035,-516.6699999999983,-4.010000000000005,35.989999999999995,23.54,3.4199999999999875,EnterPreparationState,upper,38322.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1633.238
63,569,701,1643490000000.0,38305.0,38769.0,38242.5,38322.0,3409.153,131216360.955,2022-01-29 21:00:00,4.215e-05,-0.000885,18726.326,66.26,37978.31,37537.71,37758.01,38198.61,37317.41,38418.9,37097.12,198.74,172.34,26.39,33.67,11.19,25.81,25.3,2526.763857142857,127.31,-563.989999999998,301.18,10.04,37844.33,38176.17,-123.38999999999942,-1004.5899999999964,-145.83000000000175,-477.6699999999983,-3.739999999999995,36.260000000000005,22.480000000000004,26.40000000000001,PositionState,upper,38322.0,37806.5,0.0,-515.5,0.0,-515.5,-223.375,0,1633.238
64,606,738,1643623200000.0,37192.0,37300.0,37148.0,37260.5,1352.905,50349794.946,2022-01-31 10:00:00,2.097e-05,-0.000775,18151.228,46.29,37721.12,36897.97,37309.55,38132.69,36486.4,38544.26,36074.83,-193.71,-201.25,7.53,20.71,26.76,22.78,21.55,1912.404071428572,-61.32,49.05000000000291,-93.12,3.35,37041.61,37193.32,872.1900000000023,-774.0999999999985,-67.18000000000029,-218.88999999999945,-23.71,16.29,-6.050000000000001,7.539999999999992,PositionState,lower,38426.5,37470.0,-442.0,0.0,0.0,0.0,0.0,0,2114.768
65,607,739,1643626800000.0,37260.5,37315.0,36880.0,37244.5,3448.191,127947388.4605,2022-01-31 11:00:00,2.097e-05,-0.000846,18267.382,45.87,37692.92,36913.78,37303.35,38082.5,36524.2,38472.07,36134.63,-174.78,-195.95,21.17,18.35,30.74,22.96,21.06,2070.7009285714294,158.29,58.84999999999855,-118.95,-4.92,37071.88,37218.91,838.0,-720.3000000000029,-25.589999999996508,-172.62000000000262,-24.130000000000003,15.869999999999996,-12.389999999999995,21.169999999999987,PositionState,lower,38426.5,37470.0,-426.0,0.0,0.0,0.0,0.0,0,2114.768
66,608,740,1643630400000.0,37244.5,37400.0,36839.0,37050.0,4780.589,177148278.577,2022-01-31 12:00:00,2.097e-05,-0.000745,18142.445,41.01,37656.35,36902.09,37279.22,38033.49,36524.96,38410.62,36147.82,-173.46,-191.46,17.99,17.91,26.53,22.7,20.68,2314.382714285715,243.68,229.2200000000012,-99.96,1.4,37078.0,37134.45,983.489999999998,-525.0400000000009,84.44999999999709,28.0,-28.99,11.009999999999998,-8.620000000000001,18.0,PositionState,lower,38426.5,37470.0,-231.5,0.0,0.0,0.0,0.0,0,2114.768
67,609,741,1643634000000.0,37050.0,37300.0,36781.0,37220.5,2824.133,104780717.6055,2022-01-31 13:00:00,2.097e-05,-0.000757,17801.76099999,46.38,37616.52,36930.74,37273.63,37959.41,36587.85,38302.3,36244.96,-156.86,-184.54,27.68,15.76,24.69,22.66,21.03,2308.3636428571435,-6.01,53.12999999999738,-185.97,-0.75,37115.33,37177.47,738.9100000000035,-632.6500000000015,-43.02999999999884,-105.16999999999824,-23.62,16.380000000000003,-8.930000000000001,27.67999999999998,PositionState,lower,38426.5,37470.0,-402.0,0.0,0.0,0.0,0.0,0,2114.768
68,610,742,1643637600000.0,37220.5,37473.0,37160.0,37470.0,3974.33,148361726.168,2022-01-31 14:00:00,2.097e-05,-0.001104,18017.14,53.09,37614.47,36970.19,37292.33,37936.61,36648.05,38258.75,36325.91,-122.16,-172.06,49.9,18.62,22.9,21.78,21.02,2189.183857142857,-119.17,-177.66999999999825,-157.08,2.5,37170.5,37323.73,466.6100000000006,-821.9499999999971,-146.2699999999968,-299.5,-16.909999999999997,23.090000000000003,-4.279999999999998,49.900000000000006,IdleState,lower,38426.5,37470.0,-651.5,0.0,0.0,0.0,0.0,0,2114.768
69,611,743,1643641200000.0,37470.0,37870.0,37469.5,37660.0,6087.558,229399049.1245,2022-01-31 15:00:00,2.097e-05,-0.001251,18523.521,57.47,37657.31,36997.38,37327.35,37987.27,36667.42,38317.23,36337.46,-78.42,-153.33,74.91,25.91,20.83,21.0,21.15,2402.981,213.79,-332.65000000000146,8.48,12.22,37254.44,37491.86,327.2699999999968,-992.5800000000016,-168.13999999999942,-405.5599999999977,-12.53,27.47,5.080000000000002,74.91000000000001,,,38426.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2114.768
70,612,744,1643644800000.0,37660.0,38351.5,37637.5,38278.5,5857.358,222634736.305,2022-01-31 16:00:00,-6.998e-05,-0.001718,18974.491,67.94,37808.83,37027.03,37417.93,38199.73,36636.13,38590.64,36245.23,6.07,-121.45,127.53,32.06,17.74,21.55,21.77,2593.039571428572,190.05,-860.5699999999997,294.41,16.53,37388.05,37885.18,-78.7699999999968,-1642.3700000000026,-393.3199999999997,-890.4499999999971,-2.0600000000000023,37.94,14.320000000000004,127.52,EnterPreparationState,upper,38426.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2114.768
71,613,745,1643648400000.0,38278.5,38617.0,38080.0,38426.5,6066.399,232687425.609,2022-01-31 17:00:00,-6.998e-05,-0.00137,19684.898,69.85,37971.89,37056.08,37513.98,38429.8,36598.17,38887.71,36140.26,84.01,-80.36,164.37,33.92,15.84,22.61,22.75,2942.812642857144,349.77,-912.5199999999968,480.49,9.91,37533.61,38155.84,3.3000000000029104,-1828.3300000000015,-270.6600000000035,-892.8899999999994,-0.1500000000000056,39.85,18.08,164.37,PositionState,upper,38426.5,38356.0,0.0,-70.5,669.0,-202.0,50.24074074074074,0,2114.768
72,692,824,1643932800000.0,37291.5,37292.0,37080.0,37145.0,1741.951,64768863.1305,2022-02-04 00:00:00,-0.00016891,-0.000909,18727.366,53.41,37144.37,36656.99,36900.68,37388.05,36413.31,37631.74,36169.62,-86.69,-194.23,107.53,24.15,19.22,29.78,35.75,3085.469357142857,-288.46,-244.3199999999997,160.56,6.34,36827.55,37101.78,243.0500000000029,-731.6900000000023,-43.22000000000117,-317.4499999999971,-16.590000000000003,23.41,4.93,107.54,,,37819.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2117.503
73,693,825,1643936400000.0,37145.0,37173.0,37015.0,37150.0,1046.68,38821477.7895,2022-02-04 01:00:00,-0.00016891,-0.000426,18933.614,53.51,37177.84,36671.01,36924.42,37431.25,36417.59,37684.67,36164.18,-58.59,-167.1,108.5,23.34,19.96,28.21,35.2,2818.083785714286,-267.38,-225.58000000000172,90.23,-2.64,36880.88,37125.89,281.25,-732.4100000000035,-24.110000000000586,-269.1200000000026,-16.490000000000002,23.51,3.379999999999999,108.51,,,37819.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2117.503
74,694,826,1643940000000.0,37150.0,37400.0,37118.0,37293.5,1871.304,69760278.526,2022-02-04 02:00:00,-0.00016891,-0.000716,18957.495,56.25,37234.77,36684.37,36959.57,37509.97,36409.17,37785.17,36133.97,-24.46,-138.57,114.11,26.79,18.75,27.46,35.05,2528.3452857142865,-289.73,-333.9300000000003,130.33,3.85,36933.16,37209.69,216.4700000000012,-884.3300000000017,-83.80999999999767,-360.3399999999965,-13.75,26.25,8.04,114.11,,,37819.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2117.503
75,695,827,1643943600000.0,37293.5,37365.5,37240.5,37267.5,1074.373,40084092.0085,2022-02-04 03:00:00,-0.00016891,-0.000458,19315.143,55.61,37279.64,36698.16,36988.9,37570.39,36407.41,37861.13,36116.67,0.47,-110.76,111.24,26.04,18.23,26.76,34.91,2380.9388571428576,-147.4,-278.59999999999854,140.89,3.21,36989.77,37238.59,302.8899999999994,-860.0899999999965,-28.91000000000349,-277.7300000000032,-14.39,25.61,7.809999999999999,111.23,,,37819.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2117.503
76,696,828,1643947200000.0,37267.5,37307.0,37223.5,37269.5,742.266,27661323.5305,2022-02-04 04:00:00,-0.00016891,-0.00031,19662.263,55.66,37319.13,36712.11,37015.62,37622.64,36408.6,37926.15,36105.1,20.17,-84.58,104.75,25.53,18.27,26.03,34.07,2137.1402142857146,-243.79,-253.87999999999735,111.48,-1.29,37070.88,37254.04,353.1399999999994,-860.9000000000015,-15.459999999999129,-198.62000000000265,-14.340000000000003,25.66,7.260000000000002,104.75,,,37819.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2117.503
77,697,829,1643950800000.0,37269.5,37630.0,37244.5,37518.5,3858.711,144688877.5465,2022-02-04 05:00:00,-0.00016891,-0.000577,19736.264,60.64,37396.15,36730.88,37063.52,37728.79,36398.24,38061.43,36065.6,55.23,-56.61,111.85,30.74,16.63,26.3,33.18,2113.4802857142863,-23.65,-454.9800000000032,168.76,6.34,37199.77,37386.27,210.29000000000087,-1120.260000000002,-132.2300000000032,-318.7300000000032,-9.36,30.64,14.11,111.84,,,37819.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2117.503
78,698,830,1643954400000.0,37518.5,37990.0,37518.0,37939.5,5254.717,198756633.016,2022-02-04 06:00:00,-0.00016891,-0.001359,20198.802,67.32,37530.27,36763.61,37146.94,37913.6,36380.28,38296.94,35996.95,115.66,-22.15,137.82,35.54,14.88,27.34,32.92,2236.3740000000003,122.89,-792.5599999999977,308.91,11.75,37312.38,37662.88,-25.90000000000145,-1559.2200000000012,-276.6200000000026,-627.1200000000026,-2.680000000000007,37.31999999999999,20.66,137.81,EnterPreparationState,upper,37819.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2117.503
79,699,831,1643958000000.0,37939.5,38160.0,37810.0,37819.5,3893.99,147794755.9105,2022-02-04 07:00:00,-0.00016891,-0.000753,20640.93999999,63.98,37633.64,36788.35,37210.99,38056.28,36365.71,38478.93,35943.06,152.12,12.69,139.42,36.55,13.72,28.63,32.84,2332.6689285714288,96.29,-608.510000000002,342.05,6.97,37410.5,37741.19,236.77999999999884,-1453.7900000000009,-78.30999999999767,-409.0,-6.020000000000003,33.98,22.83,139.43,PositionState,upper,37819.5,37421.5,0.0,-398.0,175.0,-398.0,6.928571428571429,0,2117.503
80,701,833,1643965200000.0,37917.0,38100.0,37881.5,37994.5,1914.474,72717270.2195,2022-02-04 09:00:00,0.0001,-0.000396,21428.341,66.66,37828.4,36864.5,37346.45,38310.35,36382.55,38792.3,35900.6,217.89,81.57,136.31,35.58,12.48,31.13,33.8,2413.3923571428577,-1.5,-648.0500000000029,236.18,-0.3,37574.38,37911.79,315.84999999999854,-1611.949999999997,-82.70999999999913,-420.1200000000026,-3.3400000000000034,36.66,23.1,136.32,PositionState,upper,40235.5,37421.5,175.0,0.0,0.0,0.0,0.0,0,4254.854
81,702,834,1643968800000.0,37994.5,38338.0,37769.0,37876.5,4175.953,158649434.6345,2022-02-04 10:00:00,0.0001,-0.000401,21424.24,63.11,37880.6,36913.26,37396.93,38364.27,36429.59,38847.94,35945.92,230.41,111.34,119.06,36.36,10.91,32.75,33.64,2560.0690714285715,146.67,-479.5699999999997,125.44,2.89,37655.11,37894.14,487.7699999999968,-1446.9100000000035,17.639999999999418,-221.38999999999945,-6.890000000000001,33.11,25.45,119.07,PositionState,upper,40235.5,37421.5,57.0,0.0,0.0,0.0,0.0,0,4254.854
82,703,835,1643972400000.0,37876.5,37935.0,37808.0,37820.5,1236.919,46839254.25,2022-02-04 11:00:00,0.0001,-9e-05,21575.996,61.44,37930.88,36943.66,37437.27,38424.49,36450.05,38918.09,35956.44,233.12,135.7,97.42,35.29,10.59,34.26,33.49,2356.728357142857,-203.34,-383.2300000000032,93.67,0.03,37713.66,37857.32,603.989999999998,-1370.449999999997,36.81999999999971,-106.83999999999652,-8.560000000000002,31.44,24.7,97.42000000000002,PositionState,upper,40235.5,37421.5,1.0,0.0,0.0,0.0,0.0,0,4254.854
83,704,836,1643976000000.0,37820.5,38047.5,37820.0,37935.5,1460.517,55399183.4155,2022-02-04 12:00:00,0.0001,-0.000381,21591.683,63.57,37979.02,36990.42,37484.72,38473.32,36496.12,38967.61,36001.82,241.77,156.91,84.85,36.05,10.03,35.84,33.52,2358.247928571429,1.51,-450.7799999999989,62.98,0.24,37787.88,37896.41,537.8199999999997,-1439.3799999999974,-39.08999999999651,-147.62000000000262,-6.43,33.57,26.02,84.86000000000001,PositionState,upper,40235.5,37421.5,116.0,0.0,0.0,0.0,0.0,0,4254.854
84,705,837,1643979600000.0,37935.5,38156.0,37385.0,37421.5,6956.466,262125004.7,2022-02-04 13:00:00,0.0001,0.000185,21695.925,50.19,37959.39,36998.01,37478.7,38440.07,36517.32,38920.76,36036.63,204.79,166.49,38.29,30.17,17.6,35.16,32.47,2667.558857142857,309.31,57.19999999999709,-5.61,-12.68,37804.77,37658.95,1018.5699999999996,-904.1800000000004,237.4499999999971,383.2699999999968,-19.81,20.19,12.57,38.29999999999998,IdleState,upper,40235.5,37421.5,-398.0,0.0,0.0,0.0,0.0,0,4254.854
85,706,838,1643983200000.0,37421.5,38100.0,37310.0,37935.5,8538.437,321898834.3235,2022-02-04 14:00:00,0.0001,-0.000304,21186.52,59.39,37997.77,37046.64,37522.2,38473.33,36571.07,38948.9,36095.51,214.48,176.09,38.39,25.56,16.36,34.22,31.21,3153.022142857143,485.46,-413.3000000000029,-53.73,-9.24,37851.11,37797.22,537.8300000000017,-1364.4300000000003,-138.27999999999884,-84.38999999999942,-10.61,29.39,9.2,38.38999999999999,,,40235.5,0.0,0.0,0.0,0.0,0.0,0.0,0,4254.854
86,707,839,1643986800000.0,37935.5,39888.0,37897.0,39479.5,22847.221,893136726.0039998,2022-02-04 15:00:00,0.0001,-9.6e-05,20473.102,74.59,38323.84,37093.38,37708.61,38939.08,36478.14,39554.31,35862.91,342.8,209.43,133.36,44.38,11.57,35.96,31.71,4710.203642857144,1557.18,-1770.8899999999994,591.94,19.0,38022.22,38638.36,-540.4199999999983,-3001.3600000000006,-841.1399999999994,-1457.2799999999988,4.590000000000003,44.59,32.81,133.37,EnterPreparationState,upper,40235.5,0.0,0.0,0.0,0.0,0.0,0.0,0,4254.854
87,708,840,1643990400000.0,39479.5,40672.0,39451.5,40235.5,12192.224,488881514.423,2022-02-04 16:00:00,-0.00041531,-0.000401,19857.596,78.77,38739.71,37158.82,37949.27,39530.16,36368.37,40320.61,35577.92,499.73,267.49,232.24,47.59,9.69,38.12,32.44,5447.412214285715,737.2,-2286.230000000003,1166.59,23.91,38290.66,39436.93,-705.3399999999965,-3867.129999999997,-798.5699999999997,-1944.8399999999965,8.769999999999996,48.77,37.900000000000006,232.24,PositionState,upper,40235.5,41283.0,0.0,1047.5,1494.5,0.0,1115.542553191489,0,4254.854
88,757,889,1644166800000.0,41618.5,41699.5,41512.5,41600.0,900.542,37482586.0985,2022-02-06 17:00:00,-1.399e-05,-0.000654,19120.322,55.99,41589.39,41411.07,41500.23,41678.54,41321.91,41767.7,41232.75,108.86,149.37,-40.5,28.26,11.15,31.13,35.42,1884.9071428571435,31.65,-99.7699999999968,9.65,2.13,41542.77,41571.07,78.54000000000087,-278.0899999999965,-28.93000000000029,-57.2300000000032,-14.009999999999998,25.99,17.11,-40.510000000000005,,,41782.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2461.234
89,758,890,1644170400000.0,41600.0,41624.0,41410.5,41481.5,906.918,37642999.2805,2022-02-06 18:00:00,-1.399e-05,-0.000699,19125.478,52.01,41587.87,41409.02,41498.44,41677.29,41319.6,41766.71,41230.18,96.25,138.75,-42.49,26.68,13.2,31.32,34.57,1867.213214285715,-17.69,16.94000000000233,10.51,-4.37,41528.83,41526.28,195.79000000000087,-161.90000000000146,44.77999999999884,47.33000000000175,-17.990000000000002,22.01,13.48,-42.5,,,41782.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2461.234
90,759,891,1644174000000.0,41481.5,41693.5,41481.0,41676.0,778.25,32376537.0995,2022-02-06 19:00:00,-1.399e-05,-0.000743,19111.247,57.37,41604.75,41425.95,41515.35,41694.15,41336.56,41783.55,41247.16,100.79,131.16,-30.36,27.02,12.45,31.72,33.74,1882.332571428572,15.11,-160.65000000000146,-1.34,-0.49,41543.38,41601.14,18.15000000000145,-339.4400000000023,-74.86000000000058,-132.62000000000262,-12.630000000000004,27.37,14.57,-30.36999999999999,,,41782.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2461.234
